ref_lcb_start,ref_lcb_stop,ref_lcb_strand,query_lcb_start,query_lcb_stop,query_lcb_strand,lcb_num,length_ratio,ref_strain,query_strain
2039059,2044761,1,2092546,2095893,1,7,1.7036151777711384,FA1090,UMASS-DGI_26
2045546,2155339,1,2116427,2227855,1,8,0.9853268478299889,FA1090,UMASS-DGI_26
1,1069985,1,1,1141312,1,0,0.9375043261652608,FA1090,UMASS-DGI_36
1085470,1104927,1,1656400,1675860,1,1,0.9998458376156217,FA1090,UMASS-DGI_36
1108025,1602145,1,1156474,1652822,1,2,0.9955112139063721,FA1090,UMASS-DGI_36
1602476,2155339,1,1675865,2227073,1,3,1.0030024963353217,FA1090,UMASS-DGI_36
1,1069985,1,1,1142122,1,0,0.9368394417053885,FA1090,UMASS-DGI_40
1083520,1104955,1,1655319,1676757,1,1,0.999860061572908,FA1090,UMASS-DGI_40
1109885,1600841,1,1159201,1652388,1,2,0.9954763608935353,FA1090,UMASS-DGI_40
1602503,2155339,1,1676761,2227782,1,3,1.003293885351012,FA1090,UMASS-DGI_40
1,470215,1,1,471339,1,0,0.9976152994241924,FA1090,UMASS-DGI_46
470256,1064656,1,471346,1134435,-1,1,0.8964105874173753,FA1090,UMASS-DGI_46
1085317,1218382,1,1539259,1672498,1,2,0.9986940760588117,FA1090,UMASS-DGI_46
1220143,1596149,1,1152604,1529499,1,3,0.9976412528688361,FA1090,UMASS-DGI_46
1603004,2155339,1,1672503,2222636,1,4,1.0040026684456305,FA1090,UMASS-DGI_46
1,458529,1,1,462361,1,0,0.9917120858205727,FA1090,UMASS-DGI_5
498297,1072646,1,465386,1100219,-1,1,0.9047245496059594,FA1090,UMASS-DGI_5
1082886,1107701,1,1217680,1242542,1,2,0.9981095647976832,FA1090,UMASS-DGI_5
1107721,1218504,1,1106755,1217662,1,3,0.9988819461350501,FA1090,UMASS-DGI_5
1220632,2155339,1,1242546,2173942,1,4,1.0035548789129436,FA1090,UMASS-DGI_5
1,461521,1,1,466133,1,0,0.990105806938807,FA1090,UMASS-DGI_54
498365,1072655,1,466236,1100507,-1,1,0.9054331665802157,FA1090,UMASS-DGI_54
1078428,2155339,1,1100512,2172876,1,2,1.0042401647201884,FA1090,UMASS-DGI_54
1,74539,1,1,73868,1,0,1.009083894025749,FA1090,UMASS-DGI_65
74996,1070313,1,466066,1534354,-1,1,0.9316935133596933,FA1090,UMASS-DGI_65
1084598,1103627,1,1655082,1674112,1,2,0.999947451392538,FA1090,UMASS-DGI_65
1108025,1484116,1,74091,451016,-1,3,0.9977873582277641,FA1090,UMASS-DGI_65
1484120,1596470,1,1534681,1646372,1,4,1.0059002068206033,FA1090,UMASS-DGI_65
1601175,2155339,1,1674116,2219756,1,5,1.0156220218459058,FA1090,UMASS-DGI_65
1,458714,1,1,458411,1,0,1.0006609803451059,FA1090,UMASS-DGI_9
471786,498364,1,1430816,1458176,1,1,0.9714181286549708,FA1090,UMASS-DGI_9
498367,1075139,1,459831,1040175,-1,2,0.9938450298443682,FA1090,UMASS-DGI_9
1078422,1080375,1,1040178,1042131,1,3,1.0,FA1090,UMASS-DGI_9
1084497,1104994,1,1590104,1610615,1,4,0.9993174394227488,FA1090,UMASS-DGI_9
1106471,1220129,1,1475481,1590100,1,5,0.9916157007127963,FA1090,UMASS-DGI_9
1220131,1587724,1,1046252,1417050,1,6,0.9913564798084132,FA1090,UMASS-DGI_9
1589446,1600834,1,1461305,1472301,1,7,1.0356493270280103,FA1090,UMASS-DGI_9
1602543,2155339,1,1610620,2162809,1,8,1.0010992613036478,FA1090,UMASS-DGI_9
1,461294,1,1,461540,1,0,0.9994670006218326,FA1090,WHO_A_2024
465044,1072645,1,462097,1165364,-1,1,0.8639691610725372,FA1090,WHO_A_2024
1085437,1104663,1,1715691,1743136,1,2,0.7005283293860448,FA1090,WHO_A_2024
1108025,1601676,1,1179724,1711674,1,3,0.9280026318262995,FA1090,WHO_A_2024
1608678,2155339,1,1749710,2308463,1,4,0.9783589528825796,FA1090,WHO_A_2024
1,1069985,1,1,1133453,1,0,0.9440046865681123,FA1090,WHO_B_2024
1085317,1105357,1,1649287,1669327,1,1,1.0,FA1090,WHO_B_2024
1109885,1596463,1,1150524,1639679,1,2,0.9947317312508305,FA1090,WHO_B_2024
1602906,2155339,1,1669332,2219659,1,3,1.003826815693215,FA1090,WHO_B_2024
1,54492,1,1,53889,1,0,1.0111898752969122,FA1090,WHO_C_2024
54512,54752,1,1851115,1851346,1,1,1.0389610389610389,FA1090,WHO_C_2024
54757,460523,1,54160,460890,1,2,0.9976298773141887,FA1090,WHO_C_2024
460704,468935,1,1073020,1080488,-1,3,1.102169255490091,FA1090,WHO_C_2024
468940,1065690,1,468692,1072573,1,4,0.9881913820769324,FA1090,WHO_C_2024
1069883,1074746,1,460894,465007,-1,5,1.1823486506199854,FA1090,WHO_C_2024
1075410,1080480,1,1081329,1086399,1,6,1.0,FA1090,WHO_C_2024
1082895,1105449,1,1539982,1562562,1,7,0.9988485385296723,FA1090,WHO_C_2024
1109885,1482601,1,1093119,1469060,1,8,0.9914215262501297,FA1090,WHO_C_2024
1484168,1533035,1,2000813,2049674,-1,9,1.0001227973230185,FA1090,WHO_C_2024
1533060,1601966,1,1469832,1538800,1,10,0.999101032362835,FA1090,WHO_C_2024
1602997,1889418,1,1562566,1849914,1,11,0.9967739465734927,FA1090,WHO_C_2024
1891001,2037671,1,1851470,2000524,1,12,0.9840057965569525,FA1090,WHO_C_2024
2038541,2155339,1,2050755,2167377,1,13,1.0015091492171289,FA1090,WHO_C_2024
1,465966,1,1,467261,1,0,0.9972285237341095,FA1090,WHO_D_2024
471786,1066546,1,469029,1074703,-1,1,0.9819804053005412,FA1090,WHO_D_2024
1084979,1104799,1,1595339,1615178,1,2,0.9990422904380261,FA1090,WHO_D_2024
1109719,1595266,1,1098382,1584878,1,3,0.9980493159244885,FA1090,WHO_D_2024
1608679,2155339,1,1621661,2178180,1,4,0.9822845221816326,FA1090,WHO_D_2024
1,460620,1,1,463303,1,0,0.9942089608937583,FA1090,WHO_E_2024
460684,465967,1,1133635,1138882,-1,1,1.006861063464837,FA1090,WHO_E_2024
469698,1066545,1,470536,1131840,1,2,0.902530454979858,FA1090,WHO_E_2024
1069958,1074527,1,463429,467236,-1,3,1.2001576044129236,FA1090,WHO_E_2024
1085317,1104986,1,1644308,1663994,1,4,0.9991364421416234,FA1090,WHO_E_2024
1109879,1596470,1,1151496,1634905,1,5,1.0065824177870084,FA1090,WHO_E_2024
1602535,2155339,1,1663999,2213585,1,6,1.0058553165473647,FA1090,WHO_E_2024
1,461521,1,1,461885,1,0,0.9992119233400594,FA1090,WHO_F_2024
462551,465178,1,1165963,1168590,-1,1,1.0,FA1090,WHO_F_2024
471787,1066543,1,471880,1164152,1,2,0.8591362932488964,FA1090,WHO_F_2024
1069918,1072689,1,461959,464761,-1,3,0.9889364739471805,FA1090,WHO_F_2024
1072724,2155339,1,1168592,2292467,1,4,0.9632877321766211,FA1090,WHO_F_2024
1,187800,1,1,188899,1,0,0.9941820453366367,FA1090,WHO_G_2024
187803,469461,1,257897,541718,1,1,0.9923789994397878,FA1090,WHO_G_2024
469513,1065399,1,541723,1147073,-1,2,0.984366069216156,FA1090,WHO_G_2024
1070480,1072613,1,1534150,1536284,-1,3,0.9995313964386129,FA1090,WHO_G_2024
1084979,1148068,1,1546153,1609287,1,4,0.999287230335477,FA1090,WHO_G_2024
1149140,1217000,1,189972,257894,-1,5,0.9990871882453403,FA1090,WHO_G_2024
1221073,1591236,1,1164446,1534037,1,6,1.0015476567340655,FA1090,WHO_G_2024
1602997,1717278,1,1610667,1724820,1,7,1.0011213021120777,FA1090,WHO_G_2024
1717283,2044898,1,1726271,2058528,-1,8,0.9860288872770175,FA1090,WHO_G_2024
2047523,2155339,1,2058875,2167361,1,9,0.993824087900743,FA1090,WHO_G_2024
1,55371,1,1,56099,1,0,0.9870227102570501,FA1090,WHO_H_2024
55425,187644,1,56149,187918,1,1,1.0034150672768254,FA1090,WHO_H_2024
187645,460705,1,323696,598307,1,2,0.9943520106623551,FA1090,WHO_H_2024
470205,1072653,1,600233,1269546,-1,3,0.900099056794056,FA1090,WHO_H_2024
1084971,1149291,1,187924,252259,-1,4,0.9997668454185125,FA1090,WHO_H_2024
1149296,1218546,1,254307,323695,-1,5,0.9980111834899407,FA1090,WHO_H_2024
1220952,1591331,1,1277110,1651950,-1,6,0.9880989222068083,FA1090,WHO_H_2024
1600463,1717553,1,1672500,1789961,1,7,0.9968415048399043,FA1090,WHO_H_2024
1717557,1891416,1,1943421,2123859,-1,8,0.9635387224420576,FA1090,WHO_H_2024
1891508,1891537,1,56105,56134,1,9,1.0,FA1090,WHO_H_2024
1891540,2046002,1,1790153,1943303,-1,10,1.0085667646098597,FA1090,WHO_H_2024
2047519,2155339,1,2124476,2233100,1,11,0.99259832081308,FA1090,WHO_H_2024
1,468809,1,1,470270,1,0,0.9968932674703201,FA1090,WHO_I_2024
471786,1064574,1,471972,1078159,-1,1,0.9778962597350322,FA1090,WHO_I_2024
1077171,1080244,1,1090050,1093124,1,2,0.9996746909564086,FA1090,WHO_I_2024
1085240,1104561,1,1600844,1620168,1,3,0.9998447526392051,FA1090,WHO_I_2024
1109720,1596354,1,1099928,1590881,1,4,0.9912028238955664,FA1090,WHO_I_2024
1602101,2155339,1,1620180,2171276,1,5,1.0038868001219388,FA1090,WHO_I_2024
1,187801,1,1,189719,1,0,0.9898902581726563,FA1090,WHO_J_2024
187804,462548,1,258702,535518,1,1,0.9925148835327438,FA1090,WHO_J_2024
471787,1069985,1,546797,1153521,1,2,0.9859474818863272,FA1090,WHO_J_2024
1083411,1148069,1,1554506,1619193,1,3,0.9995516873560375,FA1090,WHO_J_2024
1149139,1217000,1,190791,258699,-1,4,0.9993078871414266,FA1090,WHO_J_2024
1222812,1591352,1,1170614,1544538,1,5,0.9856013521464255,FA1090,WHO_J_2024
1591359,1599177,1,536471,543906,1,6,1.0515131136516476,FA1090,WHO_J_2024
1602150,1717278,1,1619724,1734921,1,7,0.9994010260683872,FA1090,WHO_J_2024
1717283,2046393,1,1736490,2062932,-1,8,1.0081729679391744,FA1090,WHO_J_2024
2047523,2155339,1,2063279,2168993,1,9,1.0198838375238852,FA1090,WHO_J_2024
1,187801,1,1,188761,1,0,0.9949141767323586,FA1090,WHO_K_2024
187804,1066545,1,257928,1146322,1,1,0.989134325535742,FA1090,WHO_K_2024
1084350,1148069,1,1548639,1612302,1,2,1.000879631811256,FA1090,WHO_K_2024
1149139,1217000,1,189833,257925,-1,3,0.9966075309874876,FA1090,WHO_K_2024
1222642,1590990,1,1165859,1536063,1,4,0.9949865479573424,FA1090,WHO_K_2024
1602275,1717233,1,1612959,1727983,1,5,0.9994262067046877,FA1090,WHO_K_2024
1717238,2044831,1,1728470,2061154,-1,6,0.9846971901263661,FA1090,WHO_K_2024
2047519,2155339,1,2061453,2169846,1,7,0.9947136807727436,FA1090,WHO_K_2024
1,54546,1,1,54527,1,0,1.00034845761655,FA1090,WHO_L_2024
54613,55374,1,1619202,1619969,-1,1,0.9921773142112125,FA1090,WHO_L_2024
55378,423222,1,55350,423754,1,2,0.9984799296424577,FA1090,WHO_L_2024
423305,468734,1,1300968,1346191,-1,3,1.004555204210247,FA1090,WHO_L_2024
470381,1066332,1,698425,1300963,1,4,0.989067909409863,FA1090,WHO_L_2024
1085343,1104514,1,1909994,1929170,-1,5,0.9997392574050897,FA1090,WHO_L_2024
1107717,1356480,1,425322,678910,-1,6,0.9809730744356988,FA1090,WHO_L_2024
1357970,1482891,1,1346196,1470042,1,7,1.008680135006379,FA1090,WHO_L_2024
1484025,1594576,1,1940592,2052742,-1,8,0.9857423094070441,FA1090,WHO_L_2024
1595657,1600338,1,694012,698421,1,9,1.0616919936493536,FA1090,WHO_L_2024
1602063,1890642,1,1620035,1909989,-1,10,0.9952578684894845,FA1090,WHO_L_2024
1891509,2038232,1,1470069,1619198,-1,11,0.9838663170811848,FA1090,WHO_L_2024
2039982,2155339,1,2054056,2168633,1,12,1.0068076490045996,FA1090,WHO_L_2024
1,187800,1,1,188359,1,0,0.9970322471039191,FA1090,WHO_M_2024
187848,469499,1,257482,541257,1,1,0.9925151968989516,FA1090,WHO_M_2024
470220,1065335,1,541288,1146149,-1,2,0.9838872071434595,FA1090,WHO_M_2024
1085316,1148069,1,1555254,1618029,1,3,0.9996495420151335,FA1090,WHO_M_2024
1149098,1217000,1,189432,257477,-1,4,0.9978984495554413,FA1090,WHO_M_2024
1222642,1595478,1,1167538,1545809,1,5,0.985631993993724,FA1090,WHO_M_2024
1602118,1717595,1,1618528,1734058,1,6,0.9995412446983467,FA1090,WHO_M_2024
1717600,2043194,1,1734289,2069133,-1,7,0.9723751956134797,FA1090,WHO_M_2024
2044942,2155339,1,2069545,2178344,1,8,1.0146876349966452,FA1090,WHO_M_2024
1,187800,1,1,189655,1,0,0.9902190304449154,FA1090,WHO_N_2024
187803,469516,1,258648,542793,1,1,0.9914409896355734,FA1090,WHO_N_2024
469570,1065344,1,542798,1147965,-1,2,0.9844786645669708,FA1090,WHO_N_2024
1084598,1148068,1,1547628,1611158,1,3,0.9990555643003306,FA1090,WHO_N_2024
1149140,1217000,1,190728,258645,-1,4,0.9991607403153849,FA1090,WHO_N_2024
1222642,1601063,1,1167018,1543841,1,5,1.0042407177905808,FA1090,WHO_N_2024
1602271,1717238,1,1611812,1726673,1,6,1.000922854580754,FA1090,WHO_N_2024
1717243,2016036,1,1759332,2063913,-1,7,0.9809968448458702,FA1090,WHO_N_2024
2017112,2017232,1,1758853,1758973,1,8,1.0,FA1090,WHO_N_2024
2017787,2042602,1,1733142,1758546,-1,9,0.9768146748543537,FA1090,WHO_N_2024
2047523,2155339,1,2064221,2172826,1,10,0.9927351411076838,FA1090,WHO_N_2024
1,155123,1,1,155648,1,0,0.9966269828522233,FA1090,WHO_O_2024
155126,167260,1,155689,167816,-1,1,1.0005772243753608,FA1090,WHO_O_2024
167300,465942,1,167818,468722,1,2,0.9924826522744795,FA1090,WHO_O_2024
471786,1065936,1,471082,1075779,-1,3,0.982558206837474,FA1090,WHO_O_2024
1084979,1104789,1,1595738,1615555,1,4,0.9996467679265277,FA1090,WHO_O_2024
1109885,1594577,1,1099396,1584474,1,5,0.9992042516873575,FA1090,WHO_O_2024
1602339,2155339,1,1615561,2169062,1,6,0.9990948525838255,FA1090,WHO_O_2024
1,54012,1,1,54255,1,0,0.9955210675710546,FA1090,WHO_P_2024
54032,55418,1,1884142,1885506,-1,1,1.0161290322580645,FA1090,WHO_P_2024
55423,187690,1,55665,189231,1,2,0.9902744710480212,FA1090,WHO_P_2024
187693,460450,1,258316,533253,1,3,0.992070910790472,FA1090,WHO_P_2024
460454,465164,1,1148312,1153026,-1,4,0.9991514637250742,FA1090,WHO_P_2024
471446,1067803,1,543633,1146141,1,5,0.9897910069243894,FA1090,WHO_P_2024
1070360,1073703,1,534386,537727,-1,6,1.0005986231667165,FA1090,WHO_P_2024
1084969,1148069,1,1551885,1615009,1,7,0.9996197959571637,FA1090,WHO_P_2024
1149250,1217000,1,190414,258313,-1,8,0.9978055641467474,FA1090,WHO_P_2024
1222642,1594716,1,1165225,1541571,1,9,0.9886487434435334,FA1090,WHO_P_2024
1602118,1717255,1,1615508,1730492,1,10,1.0013306199123357,FA1090,WHO_P_2024
1717260,1888884,1,1886777,2065337,-1,11,0.9611559139784946,FA1090,WHO_P_2024
1891549,2046936,1,1732288,1884134,-1,12,1.023319679148611,FA1090,WHO_P_2024
2047519,2155339,1,2065658,2173861,1,13,0.996460356921712,FA1090,WHO_P_2024
1,187800,1,1,190169,1,0,0.9875425939169576,FA1090,WHO_Q_2024
187803,422968,1,259160,496561,1,1,0.9905813370626072,FA1090,WHO_Q_2024
422992,1066004,1,659137,1311763,-1,2,0.9852687450392721,FA1090,WHO_Q_2024
1066281,1072613,1,1545688,1550698,-1,3,1.263872255489022,FA1090,WHO_Q_2024
1085343,1147305,1,1556300,1618209,1,4,1.0008560952365568,FA1090,WHO_Q_2024
1149140,1217000,1,191242,259157,-1,5,0.999190164175808,FA1090,WHO_Q_2024
1220308,1358299,1,496564,639133,-1,6,0.9678892325821181,FA1090,WHO_Q_2024
1358304,1591355,1,1311790,1545686,1,7,0.9963872832369942,FA1090,WHO_Q_2024
1592588,1597873,1,652096,658175,1,8,0.869386412238855,FA1090,WHO_Q_2024
1600859,1717233,1,1618214,1734657,1,9,0.9994074353975765,FA1090,WHO_Q_2024
1717238,2015098,1,1764850,2069193,-1,10,0.9786983765028274,FA1090,WHO_Q_2024
2017651,2017742,1,1739023,1739114,-1,11,1.0,FA1090,WHO_Q_2024
2017746,2040150,1,1739496,1762667,-1,12,0.9668982780199387,FA1090,WHO_Q_2024
2042170,2045022,1,1762978,1764801,-1,13,1.5644541963795942,FA1090,WHO_Q_2024
2047521,2155339,1,2069494,2177981,1,14,0.9938333625226986,FA1090,WHO_Q_2024
1,1057904,1,1,1122307,1,0,0.9426154720726789,FA1090,WHO_R_2024
1084371,1104727,1,1640434,1660792,1,1,0.9999017585224482,FA1090,WHO_R_2024
1107565,1594578,1,1144090,1631526,1,2,0.999132193764925,FA1090,WHO_R_2024
1602276,2155339,1,1660797,2218559,1,3,0.9915752596985811,FA1090,WHO_R_2024
1,187690,1,1,189849,1,0,0.9886277443007038,FA1090,WHO_S2_2024
187693,469619,1,258934,543143,1,1,0.9919671790829988,FA1090,WHO_S2_2024
470093,1065225,1,543164,1145642,-1,2,0.9878070236589552,FA1090,WHO_S2_2024
1085361,1148069,1,1554803,1617516,1,3,0.9999202717139987,FA1090,WHO_S2_2024
1149250,1217000,1,191032,258931,-1,4,0.9978055641467474,FA1090,WHO_S2_2024
1221073,1594716,1,1165230,1544103,1,5,0.9861959020568898,FA1090,WHO_S2_2024
1602223,1717578,1,1618120,1733332,1,6,1.0012411901538034,FA1090,WHO_S2_2024
1717583,2045969,1,1734049,2063366,-1,7,0.9971729367144727,FA1090,WHO_S2_2024
2047519,2155339,1,2064000,2172077,1,8,0.9976220657494194,FA1090,WHO_S2_2024
1,460522,1,1,462589,1,0,0.9955316610028795,FA1090,WHO_S_2024
460525,465161,1,1122676,1127321,-1,1,0.9980624327233585,FA1090,WHO_S_2024
469900,1069401,1,470619,1122609,1,2,0.9194941640209205,FA1090,WHO_S_2024
1070480,1074532,1,462808,465870,-1,3,1.3233180927498367,FA1090,WHO_S_2024
1085317,1104683,1,1637924,1657306,1,4,0.9991744917965122,FA1090,WHO_S_2024
1108146,1219961,1,1525406,1636929,1,5,1.0026182939842005,FA1090,WHO_S_2024
1222815,1596016,1,1139780,1515049,1,6,0.9944892863519236,FA1090,WHO_S_2024
1596021,1599856,1,466767,470614,1,7,0.9968806862490253,FA1090,WHO_S_2024
1602232,2155339,1,1657311,2221865,1,8,0.9797238173850509,FA1090,WHO_S_2024
1,1066542,1,1,1134641,1,0,0.9399818444616794,FA1090,WHO_T_2024
1085316,1104830,1,1678956,1698498,1,1,0.9985671886193839,FA1090,WHO_T_2024
1115453,1596464,1,1189671,1669373,1,2,1.0027287774493332,FA1090,WHO_T_2024
1602377,2155339,1,1698501,2247111,1,3,1.0079327755600518,FA1090,WHO_T_2024
1,187801,1,1,189023,1,0,0.9935351440573055,FA1090,WHO_U_2024
187804,1065514,1,258167,1205596,1,1,0.9264124277386485,FA1090,WHO_U_2024
1085317,1106038,1,1657619,1678594,1,2,0.9878903456495829,FA1090,WHO_U_2024
1109888,1148068,1,1615515,1653677,1,3,1.0004716733923797,FA1090,WHO_U_2024
1149139,1217000,1,190095,258164,-1,4,0.9969442771305587,FA1090,WHO_U_2024
1222642,1596483,1,1226653,1604950,1,5,0.9882208952225368,FA1090,WHO_U_2024
1603586,1717278,1,1678598,1792339,1,6,0.9995691966836937,FA1090,WHO_U_2024
1717283,2044793,1,1793876,2125186,-1,7,0.9885303794029761,FA1090,WHO_U_2024
2047519,2155339,1,2125529,2234269,1,8,0.9915394519036234,FA1090,WHO_U_2024
1,187800,1,1,187818,1,0,0.9999041620300612,FA1090,WHO_V_2024
187803,465966,1,256890,534076,1,1,1.0035247090401391,FA1090,WHO_V_2024
471786,1066545,1,535908,1197063,-1,2,0.8995757424507113,FA1090,WHO_V_2024
1070479,1073516,1,1589157,1592196,-1,3,0.9993418887792037,FA1090,WHO_V_2024
1085317,1104758,1,1647022,1666473,1,4,0.9994858876150327,FA1090,WHO_V_2024
1108025,1148068,1,1603177,1643079,1,5,1.003533657460779,FA1090,WHO_V_2024
1149140,1218178,1,188438,256887,-1,6,1.0086049467486742,FA1090,WHO_V_2024
1220634,1591036,1,1216780,1588946,1,7,0.9952601795972765,FA1090,WHO_V_2024
1602696,1717307,1,1666867,1781961,1,8,0.9958034302396302,FA1090,WHO_V_2024
1717312,2045586,1,1782808,2112332,-1,9,0.996206649591532,FA1090,WHO_V_2024
2047523,2155339,1,2112708,2221284,1,10,0.9930002947244326,FA1090,WHO_V_2024
1,187801,1,1,189350,1,0,0.9918193388927324,FA1090,WHO_W_2024
187804,1071094,1,258416,1205708,1,1,0.9324368832419149,FA1090,WHO_W_2024
1084350,1148069,1,1603273,1667024,1,2,0.9994980470894574,FA1090,WHO_W_2024
1149139,1218179,1,189968,258413,-1,3,1.0086931112572137,FA1090,WHO_W_2024
1222194,1594855,1,1220196,1593770,1,4,0.9975560397672215,FA1090,WHO_W_2024
1601924,1717233,1,1667333,1782701,1,5,0.9994885930240621,FA1090,WHO_W_2024
1717238,2046681,1,1783070,2113665,-1,6,0.996515373795732,FA1090,WHO_W_2024
2047519,2155339,1,2113964,2222386,1,7,0.9944476213314641,FA1090,WHO_W_2024
1,187800,1,1,188957,1,0,0.9938768813903766,FA1090,WHO_X_2024
187803,465966,1,258124,535847,1,1,1.0015843124264106,FA1090,WHO_X_2024
471226,1066545,1,537642,1142326,-1,2,0.9845125718557131,FA1090,WHO_X_2024
1070265,1072613,1,1538690,1541154,-1,3,0.952922077922078,FA1090,WHO_X_2024
1084371,1148587,1,1550095,1614295,1,4,1.0002492211838006,FA1090,WHO_X_2024
1149140,1217000,1,190030,258121,-1,5,0.9966074811649117,FA1090,WHO_X_2024
1221073,1591355,1,1165756,1538688,1,6,0.9928941469222271,FA1090,WHO_X_2024
1591359,1595363,1,1148648,1152074,-1,7,1.168709865732633,FA1090,WHO_X_2024
1602120,1717233,1,1614329,1729504,1,8,0.9994616887345344,FA1090,WHO_X_2024
1717238,2046601,1,1730008,2062392,-1,9,0.9909111148551073,FA1090,WHO_X_2024
2047519,2133151,1,2062691,2148569,1,10,0.9971354712499126,FA1090,WHO_X_2024
2134222,2135974,1,2149635,2151385,1,11,1.0011428571428571,FA1090,WHO_X_2024
2136027,2137046,1,2148574,2149592,1,12,1.00098231827112,FA1090,WHO_X_2024
2137051,2155339,1,2152468,2171112,1,13,0.9809053851104913,FA1090,WHO_X_2024
1,187651,1,1,187939,1,0,0.998467579733742,FA1090,WHO_Y_2024
187652,461637,1,301028,576659,1,1,0.9940282479111566,FA1090,WHO_Y_2024
461657,1065429,1,584114,1254999,-1,2,0.8999634810735074,FA1090,WHO_Y_2024
1085361,1105148,1,1654067,1673860,1,3,0.9996968625271561,FA1090,WHO_Y_2024
1108146,1149291,1,187942,229093,-1,4,0.9998541955238026,FA1090,WHO_Y_2024
1149292,1220272,1,229897,301023,-1,5,0.997947304783061,FA1090,WHO_Y_2024
1221106,1590991,1,1266895,1640502,1,6,0.9900376598939528,FA1090,WHO_Y_2024
1602697,1717553,1,1673865,1789090,1,7,0.9967975699717944,FA1090,WHO_Y_2024
1717557,2046937,1,1790652,2119909,-1,8,1.000373568367567,FA1090,WHO_Y_2024
2047519,2155339,1,2120526,2228980,1,9,0.9941542036255002,FA1090,WHO_Y_2024
1,187650,1,1,188774,1,0,0.9940457586625205,FA1090,WHO_Z_2024
187655,465942,1,257945,535671,1,1,1.002019976523624,FA1090,WHO_Z_2024
469747,1066545,1,537490,1201444,-1,2,0.8988544387111155,FA1090,WHO_Z_2024
1069172,1072588,1,1595845,1599294,-1,3,0.9904320092780516,FA1090,WHO_Z_2024
1084278,1148588,1,1607351,1671639,1,4,1.0003422100547537,FA1090,WHO_Z_2024
1149301,1218179,1,189545,257929,-1,5,1.007223912026205,FA1090,WHO_Z_2024
1222194,1591355,1,1223360,1595826,1,6,0.9911267068672039,FA1090,WHO_Z_2024
1591359,1599716,1,1201449,1208587,-1,7,1.1707761277668816,FA1090,WHO_Z_2024
1602120,1717233,1,1671672,1786847,1,8,0.9994616887345344,FA1090,WHO_Z_2024
1717238,2047107,1,1787586,2120623,-1,9,0.9904875434261058,FA1090,WHO_Z_2024
2047519,2155339,1,2120922,2229351,1,10,0.9943834214094015,FA1090,WHO_Z_2024
1,188265,1,1,191071,1,0,0.9853142827236091,FA1090,WHO_alpha_2024
188270,458467,1,260084,532330,1,1,0.9924737186221285,FA1090,WHO_alpha_2024
470147,1064829,1,543470,1204628,1,2,0.8994551983035824,FA1090,WHO_alpha_2024
1070479,1072655,1,536484,538663,-1,3,0.9986232216613126,FA1090,WHO_alpha_2024
1084598,1105202,1,1659073,1679686,1,4,0.9995633823315383,FA1090,WHO_alpha_2024
1109715,1148068,1,1617562,1655854,1,5,1.0015930220411575,FA1090,WHO_alpha_2024
1148833,1217000,1,191677,259922,-1,6,0.9988570591252106,FA1090,WHO_alpha_2024
1220551,1594716,1,1224375,1605188,1,7,0.9825426127784503,FA1090,WHO_alpha_2024
1602751,1717243,1,1679691,1794243,1,8,0.999476220406453,FA1090,WHO_alpha_2024
1717248,2038542,1,1799628,2127008,-1,9,0.9814099822835848,FA1090,WHO_alpha_2024
2047523,2155339,1,2127321,2235802,1,10,0.9938698942671989,FA1090,WHO_alpha_2024
1,1065371,1,1,1074950,1,0,0.9910888795654491,FA1090,WHO_beta_2024
1085470,1104690,1,1586880,1606117,1,1,0.9991162863232312,FA1090,WHO_beta_2024
1109885,1594577,1,1095255,1575589,1,2,1.0090728534727917,FA1090,WHO_beta_2024
1602239,2155339,1,1606122,2163258,1,3,0.9927558082766147,FA1090,WHO_beta_2024
